36.92016313,74.10349789
26.05250476,63.08615576
14.47060003,78.3788772
15.78024736,3.497297627
35.85035555,28.25953429
73.23448123,61.52207711
69.0362252,96.05285448
90.20815907,25.99517429
84.19767418,47.97596877
45.08609433,79.35054799
80.27993941,36.78125522
38.15723157,20.27446369
79.54366666,35.65185735
72.0927166,58.81288031
27.15416714,26.69024859
18.88103463,18.64422678
62.90225629,35.38045844
27.49832596,71.53471776
24.41718191,26.523619
14.91894843,55.83350284
73.7662886,43.90497186
51.55376689,66.35232252
86.88194145,9.46731567
20.02656068,6.256538076
70.9349258,75.08267987
80.07159468,41.66859466
49.30594534,30.10857024
42.07386102,20.65627275
25.83353416,5.381456195
96.39499171,87.05360491
87.99376359,67.99068652
62.29320947,44.90069359
31.70233941,22.68781245
26.42450722,62.40757607
14.00465108,3.28340249
56.04704796,71.02097665
20.51429548,21.06088133
59.98315946,40.80553029
23.9218345,17.93433262
73.91516357,42.51100054
71.20140281,84.64147247
25.77614016,8.793023475
41.49211472,23.73013933
13.47997749,39.36264352
17.51778861,12.97848197
25.39284564,29.80171329
69.11780984,33.24325509
71.50866744,31.160375
32.33470816,12.3504486
50.5167979,75.95493538
35.3178933,90.84266794
26.75661126,6.20108811
29.38947979,65.67848709
76.22024617,32.40263056
60.41129536,47.59793186
95.49764245,76.21735691
28.84943852,64.5972493
50.65317168,3.828549375
5.988851616,12.92064426
23.47356818,66.59079726
79.33549749,43.60240138
35.47675347,62.39048426
6.861082715,33.18428569
23.61143191,24.5543834
31.7772576,23.88762283
39.22273681,75.39737439
61.30114495,39.60082305
62.95281371,37.84776172
1.84778846,20.43996561
60.53602689,50.83771923
33.63783308,78.90549216
70.79019749,9.432904131
20.61578909,11.4442814
30.07662195,68.86876472
42.22523745,67.24716551
74.17344055,36.06881284
72.13428952,33.29884717
26.52521833,22.49692677
25.99092126,5.454281488
49.92661161,81.42002326
39.16050172,79.19759672
5.468707319,52.7126056
14.78472909,21.99513176
36.14676293,76.33746553
48.81741967,64.60582773
35.91362867,72.82145071
25.01635721,69.35198775
44.571055,38.83389702
60.66449892,53.52019298
42.04739701,78.7476484
47.15421456,77.6429646
57.75976547,56.80000341
58.7027009,43.36697417
80.99624985,36.90991839
25.1140856,9.184459883
26.72572333,82.65552271
74.08688194,54.73195052
36.21598558,62.14196565
36.58298553,84.23276842
44.31665148,57.68909504
60.49980925,77.94374525
44.40793831,81.95190779
69.31432913,43.39074049
43.03990141,85.30641353
32.10546707,73.47667754
24.22428562,75.64549847
94.06301163,34.8001227
21.79923762,29.22876659
89.7283364,1.631763076
12.93713724,20.92019712
76.22269637,41.17963794
28.24305304,74.47489246
27.52219501,70.02747794
25.48641439,27.1774854
80.26769827,58.25713462
24.91532849,13.74639277
82.0877804,49.44744905
42.062471,83.206473
27.82308165,19.32637806
71.95832199,41.22084349
36.10997437,67.14239556
73.67544481,87.51040387
22.74543537,71.79856291
49.89916447,59.76575281
89.09021672,45.25775968
31.85941821,75.73238888
8.804575487,13.44343373
25.95542013,81.91316679
32.76758065,65.24592023
27.36610926,28.80306559
26.17194077,12.5399629
43.81446351,75.20245778
99.39313471,0.559529102
89.48254792,76.84216208
33.12830162,67.57057772
46.44175694,80.43705219
20.0396351,32.65589536
27.32703846,75.26918651
42.61204084,62.3968551
36.20597346,63.98812768
50.33426904,81.16905916
26.47173715,59.34476486
38.86675304,80.43857214
36.36924651,85.69859498
44.47995715,72.2108313
35.47763599,68.05339227
36.10248337,19.91032347
55.95328146,72.22140482
39.52193231,60.94729629
63.44301476,49.36753906
80.61978889,58.31670342
62.21483216,39.25711239
17.28694327,31.95787582
54.67013725,62.68201323
34.92849442,86.66624884
84.24130095,55.50061274
64.48693626,43.25011795
25.84047788,26.1005327
9.495707858,21.16448958
77.96000756,37.59355575
53.10040832,83.61126169
53.68234568,43.86838898
27.77106242,57.31610818
57.71905696,64.88507701
35.33982083,18.59889557
80.70861658,32.67199734
32.64169777,27.06714807
21.50131585,12.18999619
18.39194654,68.73421926
36.37906464,2.447212889
88.12842733,46.2221517
65.26895772,41.65351791
64.4248037,71.40862937
16.46490233,7.184815098
38.31143621,70.56297317
18.73081709,68.51849981
97.42652304,28.99247075
91.74704568,14.93437069
88.67346562,66.67069695
83.53945166,34.04594501
46.99977021,59.86991441
65.35745164,35.89877263
33.63755675,86.134516
71.04225808,8.340136536
86.41330909,36.42741978
34.46265958,89.05654229
62.95204435,34.46158397
34.35596405,15.00394585
26.28049516,72.55768293
63.74801394,44.20777345
47.40381661,72.17128158
32.10947288,95.0278382
24.00320177,19.38324171
26.65636017,81.65543261
99.71457602,99.9238994
55.3131392,27.18011988
31.6193932,60.33816945
37.39587129,61.57415183
45.88089238,18.38537744
21.93105941,79.67434338
17.52247985,82.71220725
78.67798646,57.60154206
79.78077297,63.46015843
61.67922356,16.89351554
6.848847033,24.45769621
26.38696362,80.63323963
19.44262559,26.75627052
29.21088196,61.1549926
80.94223078,50.669228
64.76104262,16.13554993
35.14143326,61.66145373
28.28079291,11.07773165
33.85626766,8.107744161
40.30410908,75.98994288
32.02447311,75.93696381
41.99484883,66.51675155
79.5386844,51.73428858
70.04094371,43.91729471
16.50333657,31.39513619
39.34600576,60.7390769
50.58376213,65.10106118
11.30836482,5.6142184
28.58673846,5.611098401
40.18288577,73.27198866
25.82174063,32.09804915
44.91325927,59.12025057
73.98916973,25.54246109
18.41286845,30.72351056
81.53008435,47.75880889
73.19987536,57.51878336
35.56064639,82.62847894
63.56353743,52.62665006
12.82632305,19.25544874
99.52439013,6.633990134
36.20611359,84.30750578
16.22987794,82.60754086
32.91647705,16.58096699
47.19550495,77.37836124
24.98962621,9.074917946
69.18907276,44.20704206
23.75408323,24.70994199
17.62074258,70.37900889
27.21558346,80.7115739
41.94727063,67.00547683
64.42542765,52.59268111
74.86531795,79.25667658
75.18498766,68.17084463
0.89248677,53.99308474
37.34771466,83.23396123
19.89398218,8.011399539
24.18217054,7.668569161
37.77793942,54.45506235
23.91758263,14.98315823
3.281370545,48.87080676
33.10369234,69.31802277
43.97758722,78.80622668
78.53981512,38.08402346
29.08109188,65.98278621
68.25444326,4.224399029
50.55760582,79.14909575
12.18139902,23.13885043
22.18502844,33.91163959
10.54872288,18.34873191
29.45787265,72.35269848
73.46852424,42.11412578
61.79672813,57.55137899
23.12264713,69.53354948
63.50151039,49.02872169
86.40998386,29.92797079
33.2163269,19.43549044
34.73903513,79.67778038
41.61528004,63.39965025
24.18766309,86.55262699
19.93166042,25.65441762
74.45824482,35.83084116
72.49158898,33.48400608
43.50691433,36.54588064
29.04835338,79.41159245
84.14492924,46.84184119
37.99278565,69.59287561
42.75273406,78.12114889
54.96070891,68.58711929
31.19769746,69.28932381
38.38948815,66.86581573
35.98266151,63.38507434
60.8649835,48.82572874
44.64509436,58.07791942
31.60333318,83.48643822
20.45946343,51.79516373
76.64089264,32.10806417
75.58869765,55.55040631
86.79259188,4.497531861
37.75153105,81.60954652
23.18208464,80.28121185
23.93152803,89.34680685
9.445432217,79.08294057
79.31973992,31.10716425
62.01380407,36.86473041
33.38961692,47.11833305
78.35399857,49.79330991
35.62039714,60.79988404
17.45402854,9.283835278
74.65158325,57.3437325
31.95056165,81.95709869
9.736953903,6.960958152
32.54353134,77.93856905
46.57684517,60.82643165
44.58199802,72.32319427
82.02181575,53.95671219
91.56164204,83.99945912
44.37171682,60.2914027
55.40899298,79.68477798
68.05291115,43.45723817
50.63105147,2.742965304
85.04609956,40.61628924
22.56565636,63.45903929
84.54970172,53.18136129
62.32525392,68.48539776
44.72555119,68.32863827
49.55986363,95.90047897
24.3037104,62.938711
0.567197978,37.15805037
41.27059057,54.84473206
9.25647075,63.06997376
62.25488911,52.79320546
39.84571934,84.5862404
9.3780019,13.02036706
68.95315216,35.67476179
26.47583203,8.384887159
18.97443269,30.5403904
40.12029654,73.09142408
53.43404027,62.2019238
53.18826356,71.26127191
68.87611624,55.46748288
38.67435104,77.90431764
18.6701222,30.36403682
26.12236865,18.29393907
17.11632042,7.081300573
17.08970623,26.61084632
29.60638429,73.10187194
33.73064798,77.26790114
11.47616461,30.18104528
41.26499006,79.20332357
24.63297577,19.21241498
74.70136151,58.83420309
42.41109526,82.26952518
29.10723648,76.52032296
69.45441612,44.75969768
42.01711225,72.02445007
22.40913391,10.74304605
7.940635489,24.56994959
27.25112114,25.64044848
82.59598042,57.74158903
86.60362555,44.82740848
11.73285137,33.86425435
22.91719694,73.89871957
36.1775423,73.29748108
8.696699983,33.27745738
29.53456457,88.49176956
27.65825174,12.34853181
15.65079894,29.98292298
70.59312559,44.28857305
49.19751989,80.37625728
30.43656833,81.04430378
82.41294869,68.0266723
9.074282966,17.96358168
5.113421363,0.3713397
44.29182508,60.57439434
32.78259879,98.33388679
31.59080925,68.51615491
2.025030535,19.62873073
29.60129794,77.98267974
44.44712805,25.60745606
34.98107931,17.71149219
14.13880608,64.37632031
17.50635012,82.76094745
28.138142,66.38088311
21.52384905,11.39981321
68.12491145,46.24917384
65.2311908,46.18453716
26.11462848,74.62470447
38.60924011,62.99946102
28.60022769,77.32802982
39.94566674,85.0623624
26.16368111,53.8287363
28.1683028,10.05686978
43.23470681,23.94087652
67.50401927,49.10224361
73.81206675,43.88445867
32.26017168,87.12150907
17.03093248,2.13255514
36.85928862,76.4855824
84.33428833,36.26820022
71.63940477,4.01359644
22.68820853,81.97014533
57.6622355,36.87772976
26.13087924,13.90880707
